127.0.0.1 - - [28/Oct/2018:16:14:30 +0800] "POST /zkdwManager/areaMeterAct/areaMeterList.html HTTP/1.1" 200 18670
127.0.0.1 - - [28/Oct/2018:16:14:30 +0800] "GET /zkdwManager/images/del.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:34 +0800] "GET /zkdwManager/electricityInfoAct/getValidDate.html HTTP/1.1" 200 96
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/systemTypeAct/getAreaCode.html HTTP/1.1" 200 4881
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/css/blue.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/css/css.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/js/jquery.form.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/js/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.method.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:36 +0800] "GET /zkdwManager/js/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:42 +0800] "GET /zkdwManager/electricityInfoAct/electricityInfoList.html HTTP/1.1" 200 11788
127.0.0.1 - - [28/Oct/2018:16:14:42 +0800] "GET /zkdwManager/images/search.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:46 +0800] "GET /zkdwManager/electricityInfoAct/getValidDate.html HTTP/1.1" 200 96
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "POST /zkdwManager/electricityInfoAct/electricityInfoList.html HTTP/1.1" 200 20198
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/css/css.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/css/blue.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/js/jquery.form.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/js/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.method.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/images/del.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:50 +0800] "GET /zkdwManager/js/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:14:54 +0800] "GET /zkdwManager/electricityInfoAct/getValidDate.html HTTP/1.1" 200 96
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/adminAct/adminList.html HTTP/1.1" 200 9334
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/css/css.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/css/blue.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.method.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/js/jquery.form.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/js/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/images/search.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/images/add.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/images/edit.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/images/mb.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/images/del.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:18 +0800] "GET /zkdwManager/js/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:15:22 +0800] "GET /zkdwManager/adminAct/toAdd.html HTTP/1.1" 200 6399
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/adminAct/adminList.html HTTP/1.1" 200 9334
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/css/blue.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/css/css.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/js/jquery.form.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/js/app.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.method.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/js/My97DatePicker/WdatePicker.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/images/search.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/images/add.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/images/edit.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/images/del.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/images/mb.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:37 +0800] "GET /zkdwManager/js/My97DatePicker/skin/WdatePicker.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:37:45 +0800] "GET /zkdwManager/adminAct/adminList.html HTTP/1.1" 200 9334
127.0.0.1 - - [28/Oct/2018:16:38:12 +0800] "GET /zkdwManager/adminAct/adminList.html HTTP/1.1" 200 9334
127.0.0.1 - - [28/Oct/2018:16:38:49 +0800] "GET /zkdwManager/adminAct/adminList.html HTTP/1.1" 200 9334
127.0.0.1 - - [28/Oct/2018:16:38:49 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [28/Oct/2018:16:49:52 +0800] "GET /zkdwManager/profitAct/profit.html HTTP/1.1" 200 2738
127.0.0.1 - - [28/Oct/2018:16:49:52 +0800] "GET /zkdwManager/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:49:52 +0800] "GET /zkdwManager/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:49:52 +0800] "GET /zkdwManager/images/bg.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:49:52 +0800] "GET /zkdwManager/images/pc.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:49:52 +0800] "GET /zkdwManager/images/psw.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:49:52 +0800] "GET /zkdwManager/images/user.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:49:52 +0800] "GET /zkdwManager/profitAct/profit.html HTTP/1.1" 200 2738
127.0.0.1 - - [28/Oct/2018:16:49:52 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "POST /zkdwManager/loginAct/login.html HTTP/1.1" 302 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/profitAct/profit.html HTTP/1.1" 200 15853
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/js/highcharts.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.method.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager//images/footer.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/images/down.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/images/search-btn.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/images/menu-li-active.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/images/menu-line.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/images/menu-li.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/images/bottom-active.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:01 +0800] "GET /zkdwManager/images/content-line.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:16:50:09 +0800] "GET /zkdwManager/electricityInfoAct/getValidDate.html HTTP/1.1" 200 96
127.0.0.1 - - [28/Oct/2018:16:50:09 +0800] "GET /zkdwManager/profitAct/getLirun.html?month=&year=&searchItems=F200354 HTTP/1.1" 200 468
127.0.0.1 - - [28/Oct/2018:16:50:10 +0800] "GET /zkdwManager/profitAct/getData.html?month=&year=&searchItems=F200354 HTTP/1.1" 200 67
127.0.0.1 - - [28/Oct/2018:16:52:34 +0800] "GET /zkdwManager/profitAct/profit.html HTTP/1.1" 200 2738
127.0.0.1 - - [28/Oct/2018:16:52:35 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [28/Oct/2018:16:56:24 +0800] "GET /zkdwManager/loginAct/login.html HTTP/1.1" 200 2738
127.0.0.1 - - [28/Oct/2018:16:56:24 +0800] "GET /zkdwManager/js/jquery.min.js HTTP/1.1" 200 95957
127.0.0.1 - - [28/Oct/2018:16:56:24 +0800] "GET /zkdwManager/css/style.css HTTP/1.1" 200 10041
127.0.0.1 - - [28/Oct/2018:16:56:24 +0800] "GET /zkdwManager/images/pc.png HTTP/1.1" 200 43149
127.0.0.1 - - [28/Oct/2018:16:56:24 +0800] "GET /zkdwManager/images/psw.png HTTP/1.1" 200 1333
127.0.0.1 - - [28/Oct/2018:16:56:24 +0800] "GET /zkdwManager/images/user.png HTTP/1.1" 200 1552
127.0.0.1 - - [28/Oct/2018:16:56:24 +0800] "GET /zkdwManager/images/bg.png HTTP/1.1" 200 674147
127.0.0.1 - - [28/Oct/2018:16:56:25 +0800] "GET /favicon.ico HTTP/1.1" 200 21630
127.0.0.1 - - [28/Oct/2018:17:00:44 +0800] "POST /zkdwManager/loginAct/login.html HTTP/1.1" 302 -
127.0.0.1 - - [28/Oct/2018:17:00:44 +0800] "GET /zkdwManager/profitAct/profit.html HTTP/1.1" 200 15853
127.0.0.1 - - [28/Oct/2018:17:00:44 +0800] "GET /zkdwManager/js/highcharts.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:44 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.method.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:44 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:44 +0800] "GET /zkdwManager//images/footer.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:45 +0800] "GET /zkdwManager/images/menu-line.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:45 +0800] "GET /zkdwManager/images/down.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:45 +0800] "GET /zkdwManager/images/search-btn.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:45 +0800] "GET /zkdwManager/images/menu-li-active.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:45 +0800] "GET /zkdwManager/images/menu-li.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:45 +0800] "GET /zkdwManager/images/content-line.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:45 +0800] "GET /zkdwManager/images/bottom-active.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:49 +0800] "GET /zkdwManager/ HTTP/1.1" 200 2738
127.0.0.1 - - [28/Oct/2018:17:00:49 +0800] "GET /zkdwManager/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:49 +0800] "GET /zkdwManager/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:49 +0800] "GET /zkdwManager/images/bg.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:49 +0800] "GET /zkdwManager/images/pc.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:49 +0800] "GET /zkdwManager/images/user.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:49 +0800] "GET /zkdwManager/images/psw.png HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:00:52 +0800] "GET /zkdwManager/electricityInfoAct/getValidDate.html HTTP/1.1" 200 96
127.0.0.1 - - [28/Oct/2018:17:00:53 +0800] "GET /zkdwManager/profitAct/getLirun.html?month=&year=&searchItems=F200354 HTTP/1.1" 200 468
127.0.0.1 - - [28/Oct/2018:17:00:53 +0800] "GET /zkdwManager/profitAct/getData.html?month=&year=&searchItems=F200354 HTTP/1.1" 200 67
127.0.0.1 - - [28/Oct/2018:17:01:05 +0800] "GET /zkdwManager/ HTTP/1.1" 200 2738
127.0.0.1 - - [28/Oct/2018:17:22:40 +0800] "POST /zkdwManager/loginAct/login.html HTTP/1.1" 302 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/profitAct/profit.html HTTP/1.1" 200 15853
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/css/style.css HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/js/jquery.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.method.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/js/jquery-validation/1.11.0/jquery.validate.min.js HTTP/1.1" 304 -
127.0.0.1 - - [28/Oct/2018:17:22:41 +0800] "GET /zkdwManager/js/highcharts.js HTTP/1.1" 304 -
